time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),apparent_temperature (°F),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),weather_code (wmo code),cloud_cover (%)
2022-09-12T20:00,55.0,89,51.7,54.1,0.000,0.000,0.000,0.000,3,98
2022-09-12T21:00,53.5,91,50.9,52.1,0.000,0.000,0.000,0.000,3,85
2022-09-12T22:00,56.0,89,52.9,54.9,0.000,0.000,0.000,0.000,3,100
2022-09-12T23:00,58.4,89,55.1,57.4,0.000,0.000,0.000,0.000,3,100
2022-09-13T00:00,58.9,89,55.7,57.8,0.000,0.000,0.000,0.000,3,100
2022-09-13T01:00,58.9,90,56.0,57.9,0.000,0.000,0.000,0.000,3,100
2022-09-13T02:00,59.4,90,56.4,58.4,0.000,0.000,0.000,0.000,3,100
2022-09-13T03:00,58.6,93,56.7,57.7,0.000,0.000,0.000,0.000,3,100
2022-09-13T04:00,60.1,88,56.7,58.8,0.000,0.000,0.000,0.000,3,100
2022-09-13T05:00,60.6,85,56.2,58.8,0.000,0.000,0.000,0.000,3,89
2022-09-13T06:00,59.2,95,57.9,59.1,0.000,0.000,0.000,0.000,3,100
2022-09-13T07:00,60.7,91,58.1,60.3,0.000,0.000,0.000,0.000,1,48
2022-09-13T08:00,63.2,86,59.0,62.5,0.000,0.000,0.000,0.000,3,100
2022-09-13T09:00,66.5,80,60.1,65.7,0.000,0.000,0.000,0.000,3,100
2022-09-13T10:00,69.6,72,60.1,69.3,0.000,0.000,0.000,0.000,3,100
2022-09-13T11:00,71.3,68,60.0,71.6,0.000,0.000,0.000,0.000,1,35
2022-09-13T12:00,73.6,61,59.3,74.0,0.004,0.004,0.000,0.000,51,40
2022-09-13T13:00,75.1,59,59.7,76.0,0.000,0.000,0.000,0.000,1,25
2022-09-13T14:00,75.1,57,58.9,75.5,0.000,0.000,0.000,0.000,0,1
2022-09-13T15:00,75.0,53,56.6,74.3,0.000,0.000,0.000,0.000,0,0
2022-09-13T16:00,74.5,49,54.3,73.1,0.000,0.000,0.000,0.000,0,0
2022-09-13T17:00,72.4,54,54.8,71.8,0.000,0.000,0.000,0.000,0,0
2022-09-13T18:00,69.7,64,57.1,69.6,0.000,0.000,0.000,0.000,0,0
2022-09-13T19:00,66.1,69,55.5,65.6,0.000,0.000,0.000,0.000,0,0
2022-09-13T20:00,63.9,71,54.4,63.2,0.000,0.000,0.000,0.000,0,0
2022-09-13T21:00,60.4,80,54.3,59.6,0.000,0.000,0.000,0.000,0,0
2022-09-13T22:00,58.9,84,54.0,58.1,0.000,0.000,0.000,0.000,0,0
2022-09-13T23:00,57.3,87,53.5,56.2,0.000,0.000,0.000,0.000,0,0
2022-09-14T00:00,56.6,87,52.9,55.3,0.000,0.000,0.000,0.000,0,0
2022-09-14T01:00,56.4,87,52.6,55.4,0.000,0.000,0.000,0.000,0,8
2022-09-14T02:00,55.1,89,51.8,53.5,0.000,0.000,0.000,0.000,3,85
2022-09-14T03:00,55.3,88,51.8,54.3,0.000,0.000,0.000,0.000,1,20
2022-09-14T04:00,55.4,88,51.8,54.2,0.000,0.000,0.000,0.000,1,47
2022-09-14T05:00,55.1,88,51.6,53.8,0.000,0.000,0.000,0.000,0,3
2022-09-14T06:00,55.6,86,51.4,54.3,0.000,0.000,0.000,0.000,0,0
2022-09-14T07:00,59.8,79,53.4,59.0,0.000,0.000,0.000,0.000,0,0
2022-09-14T08:00,65.6,73,56.7,66.9,0.000,0.000,0.000,0.000,0,0
2022-09-14T09:00,70.6,63,57.4,72.3,0.000,0.000,0.000,0.000,0,0
2022-09-14T10:00,73.4,55,56.2,75.5,0.000,0.000,0.000,0.000,0,0
2022-09-14T11:00,75.1,51,55.9,78.1,0.000,0.000,0.000,0.000,0,0
2022-09-14T12:00,76.5,49,55.8,79.8,0.000,0.000,0.000,0.000,0,0
2022-09-14T13:00,77.3,46,55.2,80.2,0.000,0.000,0.000,0.000,0,0
2022-09-14T14:00,78.1,44,54.7,79.8,0.000,0.000,0.000,0.000,0,0
2022-09-14T15:00,78.6,44,55.0,79.2,0.000,0.000,0.000,0.000,0,0
2022-09-14T16:00,77.5,46,54.8,78.4,0.000,0.000,0.000,0.000,0,0
2022-09-14T17:00,72.5,67,60.8,73.5,0.000,0.000,0.000,0.000,0,0
2022-09-14T18:00,67.0,89,63.7,68.4,0.000,0.000,0.000,0.000,0,0
2022-09-14T19:00,64.5,95,63.2,66.1,0.000,0.000,0.000,0.000,1,32
2022-09-14T20:00,63.1,96,62.0,64.2,0.000,0.000,0.000,0.000,3,92
2022-09-14T21:00,62.3,97,61.4,63.4,0.000,0.000,0.000,0.000,3,100
2022-09-14T22:00,61.9,97,60.9,62.9,0.000,0.000,0.000,0.000,2,72
2022-09-14T23:00,61.6,97,60.7,62.6,0.000,0.000,0.000,0.000,1,31
2022-09-15T00:00,61.4,97,60.6,62.8,0.000,0.000,0.000,0.000,0,1
2022-09-15T01:00,60.7,97,60.0,62.4,0.000,0.000,0.000,0.000,0,0
2022-09-15T02:00,59.8,97,59.1,61.5,0.000,0.000,0.000,0.000,0,0
2022-09-15T03:00,59.0,98,58.4,60.5,0.000,0.000,0.000,0.000,0,0
2022-09-15T04:00,58.4,98,57.9,59.5,0.000,0.000,0.000,0.000,0,0
2022-09-15T05:00,57.9,100,57.9,59.1,0.000,0.000,0.000,0.000,3,100
2022-09-15T06:00,61.3,99,61.1,63.1,0.000,0.000,0.000,0.000,3,100
2022-09-15T07:00,61.3,99,60.9,63.4,0.000,0.000,0.000,0.000,3,100
2022-09-15T08:00,63.0,95,61.6,65.6,0.000,0.000,0.000,0.000,3,100
2022-09-15T09:00,68.8,83,63.4,72.2,0.000,0.000,0.000,0.000,0,16
2022-09-15T10:00,73.6,72,63.9,77.1,0.000,0.000,0.000,0.000,3,85
2022-09-15T11:00,76.5,63,63.0,79.9,0.000,0.000,0.000,0.000,3,100
2022-09-15T12:00,77.9,58,61.8,80.3,0.000,0.000,0.000,0.000,3,100
2022-09-15T13:00,78.8,56,61.6,81.0,0.000,0.000,0.000,0.000,3,100
2022-09-15T14:00,79.6,54,61.3,81.6,0.000,0.000,0.000,0.000,3,100
2022-09-15T15:00,79.7,54,61.4,81.0,0.000,0.000,0.000,0.000,3,99
2022-09-15T16:00,78.9,55,61.6,80.4,0.000,0.000,0.000,0.000,3,82
2022-09-15T17:00,77.0,62,63.0,79.9,0.000,0.000,0.000,0.000,0,15
2022-09-15T18:00,72.2,72,62.5,74.9,0.000,0.000,0.000,0.000,0,5
2022-09-15T19:00,70.9,74,62.2,72.8,0.000,0.000,0.000,0.000,1,20
2022-09-15T20:00,70.3,74,61.6,71.5,0.000,0.000,0.000,0.000,1,49
2022-09-15T21:00,68.8,78,61.6,70.0,0.000,0.000,0.000,0.000,2,66
2022-09-15T22:00,67.7,81,61.6,68.9,0.000,0.000,0.000,0.000,3,97
2022-09-15T23:00,66.4,84,61.4,67.6,0.000,0.000,0.000,0.000,2,50
2022-09-16T00:00,65.3,86,61.2,66.4,0.000,0.000,0.000,0.000,3,100
2022-09-16T01:00,65.0,87,61.0,65.9,0.000,0.000,0.000,0.000,3,100
2022-09-16T02:00,64.7,87,60.8,65.4,0.000,0.000,0.000,0.000,3,100
2022-09-16T03:00,64.5,88,60.7,65.4,0.000,0.000,0.000,0.000,3,100
2022-09-16T04:00,63.7,89,60.6,64.8,0.000,0.000,0.000,0.000,3,100
2022-09-16T05:00,62.8,92,60.4,63.9,0.000,0.000,0.000,0.000,3,100
2022-09-16T06:00,63.8,91,61.2,65.1,0.000,0.000,0.000,0.000,3,100
2022-09-16T07:00,66.1,87,62.3,67.6,0.000,0.000,0.000,0.000,2,76
2022-09-16T08:00,69.7,79,63.1,71.7,0.000,0.000,0.000,0.000,3,100
2022-09-16T09:00,72.9,73,63.9,75.2,0.000,0.000,0.000,0.000,0,16
2022-09-16T10:00,75.6,67,64.1,78.3,0.000,0.000,0.000,0.000,3,100
2022-09-16T11:00,76.8,63,63.4,78.5,0.000,0.000,0.000,0.000,3,100
2022-09-16T12:00,77.8,60,62.6,78.9,0.000,0.000,0.000,0.000,3,100
2022-09-16T13:00,79.1,55,61.7,80.2,0.000,0.000,0.000,0.000,3,100
2022-09-16T14:00,80.8,50,60.6,81.5,0.000,0.000,0.000,0.000,0,14
2022-09-16T15:00,81.2,47,59.3,80.1,0.000,0.000,0.000,0.000,0,0
2022-09-16T16:00,80.3,49,59.1,79.2,0.000,0.000,0.000,0.000,0,9
2022-09-16T17:00,78.3,52,59.4,78.4,0.000,0.000,0.000,0.000,0,0
2022-09-16T18:00,75.2,61,60.8,75.9,0.000,0.000,0.000,0.000,2,65
2022-09-16T19:00,73.0,64,60.3,73.3,0.000,0.000,0.000,0.000,3,100
2022-09-16T20:00,72.1,65,59.8,72.1,0.000,0.000,0.000,0.000,3,100
2022-09-16T21:00,71.5,67,60.0,71.8,0.000,0.000,0.000,0.000,3,100
2022-09-16T22:00,70.0,72,60.6,71.0,0.000,0.000,0.000,0.000,2,55
2022-09-16T23:00,68.4,77,60.9,69.5,0.000,0.000,0.000,0.000,3,97
2022-09-17T00:00,67.7,79,61.1,69.0,0.000,0.000,0.000,0.000,3,100
2022-09-17T01:00,67.6,80,61.1,68.9,0.000,0.000,0.000,0.000,3,100
2022-09-17T02:00,67.9,79,61.1,68.9,0.000,0.000,0.000,0.000,3,88
2022-09-17T03:00,67.2,82,61.6,68.6,0.020,0.020,0.000,0.000,53,100
2022-09-17T04:00,67.5,82,61.8,68.8,0.000,0.000,0.000,0.000,3,100
2022-09-17T05:00,67.2,83,61.7,68.7,0.000,0.000,0.000,0.000,3,100
2022-09-17T06:00,68.8,79,61.9,70.3,0.000,0.000,0.000,0.000,3,98
2022-09-17T07:00,70.1,79,63.2,71.8,0.000,0.000,0.000,0.000,3,100
2022-09-17T08:00,72.8,74,63.9,75.1,0.000,0.000,0.000,0.000,2,54
2022-09-17T09:00,75.9,68,64.3,77.3,0.000,0.000,0.000,0.000,0,12
2022-09-17T10:00,79.0,60,63.8,79.5,0.000,0.000,0.000,0.000,0,9
2022-09-17T11:00,81.3,50,60.7,80.2,0.000,0.000,0.000,0.000,0,15
2022-09-17T12:00,82.4,47,60.4,81.0,0.000,0.000,0.000,0.000,1,21
2022-09-17T13:00,83.3,46,60.2,81.5,0.000,0.000,0.000,0.000,0,13
2022-09-17T14:00,84.1,44,59.7,81.8,0.000,0.000,0.000,0.000,1,23
2022-09-17T15:00,83.8,44,59.5,80.9,0.000,0.000,0.000,0.000,0,8
2022-09-17T16:00,83.3,44,59.3,81.7,0.000,0.000,0.000,0.000,0,6
2022-09-17T17:00,81.4,50,61.0,82.0,0.000,0.000,0.000,0.000,0,0
2022-09-17T18:00,75.2,72,65.5,77.7,0.000,0.000,0.000,0.000,0,7
2022-09-17T19:00,76.0,64,62.9,76.9,0.000,0.000,0.000,0.000,3,100
2022-09-17T20:00,72.5,75,64.3,73.7,0.012,0.012,0.000,0.000,51,100
2022-09-17T21:00,70.6,83,65.2,72.4,0.008,0.008,0.000,0.000,51,96
2022-09-17T22:00,70.6,81,64.4,72.0,0.000,0.000,0.000,0.000,3,91
2022-09-17T23:00,71.3,75,62.8,71.2,0.000,0.000,0.000,0.000,3,97
2022-09-18T00:00,71.3,71,61.4,70.2,0.000,0.000,0.000,0.000,3,100
2022-09-18T01:00,71.0,70,60.7,69.9,0.000,0.000,0.000,0.000,3,100
2022-09-18T02:00,70.6,70,60.6,70.3,0.000,0.000,0.000,0.000,3,98
2022-09-18T03:00,69.7,73,60.5,69.6,0.000,0.000,0.000,0.000,3,99
2022-09-18T04:00,68.9,73,59.9,68.5,0.000,0.000,0.000,0.000,3,96
2022-09-18T05:00,68.7,72,59.4,68.0,0.000,0.000,0.000,0.000,2,79
2022-09-18T06:00,68.8,80,62.2,70.4,0.000,0.000,0.000,0.000,3,100
2022-09-18T07:00,69.3,83,63.8,71.0,0.000,0.000,0.000,0.000,3,100
2022-09-18T08:00,71.1,80,64.4,74.3,0.000,0.000,0.000,0.000,3,94
2022-09-18T09:00,74.9,70,64.3,77.2,0.000,0.000,0.000,0.000,0,0
2022-09-18T10:00,77.4,65,64.5,79.7,0.000,0.000,0.000,0.000,0,0
2022-09-18T11:00,79.7,60,64.8,82.0,0.000,0.000,0.000,0.000,0,0
2022-09-18T12:00,82.0,54,63.4,83.3,0.000,0.000,0.000,0.000,1,25
2022-09-18T13:00,82.0,54,63.9,83.7,0.000,0.000,0.000,0.000,0,0
2022-09-18T14:00,82.8,54,64.7,85.4,0.000,0.000,0.000,0.000,0,0
2022-09-18T15:00,82.5,56,65.4,84.4,0.000,0.000,0.000,0.000,0,0
2022-09-18T16:00,81.6,58,65.3,83.6,0.000,0.000,0.000,0.000,0,3
2022-09-18T17:00,80.4,61,65.9,84.1,0.000,0.000,0.000,0.000,2,73
2022-09-18T18:00,78.3,68,67.0,83.9,0.000,0.000,0.000,0.000,3,95
2022-09-18T19:00,76.5,72,66.8,81.4,0.000,0.000,0.000,0.000,0,2
2022-09-18T20:00,73.2,80,66.5,76.3,0.091,0.091,0.000,0.000,61,100
2022-09-18T21:00,69.1,91,66.5,72.8,0.063,0.063,0.000,0.000,61,100
2022-09-18T22:00,68.6,94,66.7,73.1,0.004,0.004,0.000,0.000,51,100
2022-09-18T23:00,68.8,93,66.6,72.4,0.000,0.000,0.000,0.000,3,99
2022-09-19T00:00,67.6,94,65.9,72.2,0.000,0.000,0.000,0.000,0,18
2022-09-19T01:00,67.0,95,65.6,71.1,0.000,0.000,0.000,0.000,0,12
2022-09-19T02:00,66.6,95,65.2,70.3,0.000,0.000,0.000,0.000,0,8
2022-09-19T03:00,66.0,96,64.8,69.7,0.000,0.000,0.000,0.000,3,100
2022-09-19T04:00,65.9,96,64.8,69.3,0.000,0.000,0.000,0.000,3,98
2022-09-19T05:00,66.1,95,64.5,68.9,0.000,0.000,0.000,0.000,0,0
2022-09-19T06:00,67.2,96,66.1,72.0,0.000,0.000,0.000,0.000,0,0
2022-09-19T07:00,68.5,93,66.2,72.7,0.000,0.000,0.000,0.000,1,37
2022-09-19T08:00,69.7,86,65.4,72.9,0.000,0.000,0.000,0.000,0,16
2022-09-19T09:00,71.6,79,64.6,74.8,0.000,0.000,0.000,0.000,0,2
2022-09-19T10:00,73.9,70,63.5,77.2,0.000,0.000,0.000,0.000,0,0
2022-09-19T11:00,75.8,64,62.6,79.6,0.000,0.000,0.000,0.000,0,0
2022-09-19T12:00,76.8,60,62.0,80.8,0.000,0.000,0.000,0.000,0,0
2022-09-19T13:00,77.0,57,60.7,80.4,0.000,0.000,0.000,0.000,0,0
2022-09-19T14:00,76.6,55,59.0,78.3,0.000,0.000,0.000,0.000,0,0
2022-09-19T15:00,75.5,54,57.6,75.3,0.000,0.000,0.000,0.000,0,0
2022-09-19T16:00,73.5,54,56.1,72.6,0.000,0.000,0.000,0.000,0,0
2022-09-19T17:00,70.9,59,56.1,70.7,0.000,0.000,0.000,0.000,0,0
2022-09-19T18:00,68.9,67,57.3,68.8,0.000,0.000,0.000,0.000,0,0
2022-09-19T19:00,66.3,77,59.0,66.9,0.000,0.000,0.000,0.000,0,0
2022-09-19T20:00,64.3,87,60.3,65.7,0.000,0.000,0.000,0.000,0,0
2022-09-19T21:00,62.8,91,60.3,64.7,0.000,0.000,0.000,0.000,0,0
2022-09-19T22:00,61.9,93,59.8,63.6,0.000,0.000,0.000,0.000,2,79
2022-09-19T23:00,61.5,90,58.6,62.5,0.000,0.000,0.000,0.000,2,75
2022-09-20T00:00,61.5,82,56.1,61.3,0.000,0.000,0.000,0.000,2,57
2022-09-20T01:00,61.6,74,53.2,60.2,0.000,0.000,0.000,0.000,0,0
2022-09-20T02:00,60.3,73,51.7,59.3,0.000,0.000,0.000,0.000,0,12
2022-09-20T03:00,60.8,68,50.3,58.8,0.000,0.000,0.000,0.000,0,4
2022-09-20T04:00,60.7,68,49.9,59.0,0.000,0.000,0.000,0.000,2,70
2022-09-20T05:00,61.3,66,50.0,58.8,0.000,0.000,0.000,0.000,3,87
2022-09-20T06:00,63.4,71,53.7,61.8,0.000,0.000,0.000,0.000,3,100
2022-09-20T07:00,64.5,79,57.9,63.3,0.496,0.496,0.000,0.000,65,100
2022-09-20T08:00,65.7,89,62.3,66.0,0.276,0.276,0.000,0.000,63,99
2022-09-20T09:00,71.3,87,67.0,74.4,0.000,0.000,0.000,0.000,3,100
2022-09-20T10:00,75.3,79,68.2,78.0,0.000,0.000,0.000,0.000,0,2
2022-09-20T11:00,78.6,73,69.4,82.8,0.000,0.000,0.000,0.000,0,2
2022-09-20T12:00,82.2,69,70.8,88.6,0.000,0.000,0.000,0.000,0,3
2022-09-20T13:00,85.0,65,72.1,93.2,0.000,0.000,0.000,0.000,0,0
2022-09-20T14:00,86.1,63,72.3,93.0,0.000,0.000,0.000,0.000,0,14
2022-09-20T15:00,87.3,63,73.1,93.0,0.000,0.000,0.000,0.000,0,5
2022-09-20T16:00,87.5,61,72.3,92.2,0.000,0.000,0.000,0.000,0,4
2022-09-20T17:00,85.7,63,71.6,90.8,0.000,0.000,0.000,0.000,0,1
2022-09-20T18:00,75.4,73,66.1,78.5,0.000,0.000,0.000,0.000,0,0
2022-09-20T19:00,74.4,76,66.4,75.8,0.000,0.000,0.000,0.000,2,65
2022-09-20T20:00,73.4,76,65.3,75.0,0.000,0.000,0.000,0.000,1,25
2022-09-20T21:00,74.9,71,64.8,75.7,0.000,0.000,0.000,0.000,0,3
2022-09-20T22:00,74.8,72,65.1,75.9,0.000,0.000,0.000,0.000,0,0
2022-09-20T23:00,74.6,72,65.0,75.9,0.000,0.000,0.000,0.000,0,0
2022-09-21T00:00,74.9,69,63.9,75.7,0.000,0.000,0.000,0.000,0,0
2022-09-21T01:00,75.1,64,62.2,75.3,0.000,0.000,0.000,0.000,0,0
2022-09-21T02:00,74.6,63,61.3,74.3,0.000,0.000,0.000,0.000,0,0
2022-09-21T03:00,74.2,65,61.6,73.8,0.000,0.000,0.000,0.000,0,0
2022-09-21T04:00,74.0,66,62.1,73.6,0.000,0.000,0.000,0.000,0,0
2022-09-21T05:00,73.6,67,62.2,73.3,0.000,0.000,0.000,0.000,0,0
2022-09-21T06:00,74.4,65,62.1,74.2,0.000,0.000,0.000,0.000,0,0
2022-09-21T07:00,74.1,71,64.2,74.4,0.000,0.000,0.000,0.000,0,14
2022-09-21T08:00,76.6,71,66.5,78.8,0.000,0.000,0.000,0.000,2,61
2022-09-21T09:00,79.7,64,66.7,82.2,0.000,0.000,0.000,0.000,3,94
2022-09-21T10:00,81.7,61,66.9,84.3,0.000,0.000,0.000,0.000,3,87
2022-09-21T11:00,82.6,63,68.8,87.5,0.000,0.000,0.000,0.000,3,94
2022-09-21T12:00,83.1,62,68.8,87.4,0.000,0.000,0.000,0.000,3,100
2022-09-21T13:00,81.6,59,66.0,84.4,0.000,0.000,0.000,0.000,1,43
2022-09-21T14:00,82.0,51,61.9,83.4,0.000,0.000,0.000,0.000,2,54
2022-09-21T15:00,81.2,44,57.2,80.1,0.000,0.000,0.000,0.000,1,49
2022-09-21T16:00,77.7,43,53.5,74.3,0.000,0.000,0.000,0.000,2,50
2022-09-21T17:00,72.9,48,52.2,69.0,0.000,0.000,0.000,0.000,3,100
2022-09-21T18:00,72.4,52,53.7,70.5,0.000,0.000,0.000,0.000,3,100
2022-09-21T19:00,69.9,54,52.6,66.2,0.000,0.000,0.000,0.000,3,100
2022-09-21T20:00,67.1,55,50.4,63.0,0.000,0.000,0.000,0.000,0,16
2022-09-21T21:00,65.1,58,49.8,60.4,0.000,0.000,0.000,0.000,1,29
2022-09-21T22:00,63.3,57,47.8,58.7,0.000,0.000,0.000,0.000,1,35
2022-09-21T23:00,61.5,59,47.1,56.8,0.000,0.000,0.000,0.000,2,50
2022-09-22T00:00,60.6,59,46.2,55.2,0.000,0.000,0.000,0.000,1,48
2022-09-22T01:00,59.3,58,44.5,53.4,0.000,0.000,0.000,0.000,3,100
2022-09-22T02:00,58.6,59,44.4,52.2,0.000,0.000,0.000,0.000,3,100
2022-09-22T03:00,57.7,62,44.5,51.3,0.000,0.000,0.000,0.000,3,92
2022-09-22T04:00,56.2,65,44.7,50.2,0.000,0.000,0.000,0.000,0,1
2022-09-22T05:00,54.7,67,44.0,48.8,0.000,0.000,0.000,0.000,0,0
2022-09-22T06:00,52.6,71,43.4,46.6,0.000,0.000,0.000,0.000,1,22
2022-09-22T07:00,53.5,69,43.6,47.7,0.000,0.000,0.000,0.000,0,0
2022-09-22T08:00,55.3,64,43.5,49.7,0.000,0.000,0.000,0.000,0,1
2022-09-22T09:00,57.7,57,42.7,52.0,0.000,0.000,0.000,0.000,1,28
2022-09-22T10:00,60.3,47,40.0,53.7,0.000,0.000,0.000,0.000,3,80
2022-09-22T11:00,62.7,41,38.5,55.5,0.000,0.000,0.000,0.000,2,79
2022-09-22T12:00,62.6,42,39.1,54.8,0.000,0.000,0.000,0.000,2,73
2022-09-22T13:00,63.5,41,39.5,56.6,0.000,0.000,0.000,0.000,1,37
2022-09-22T14:00,63.8,39,38.7,56.4,0.000,0.000,0.000,0.000,2,71
2022-09-22T15:00,64.2,38,38.0,57.3,0.000,0.000,0.000,0.000,1,24
2022-09-22T16:00,61.1,48,41.0,54.3,0.000,0.000,0.000,0.000,1,36
2022-09-22T17:00,57.4,55,41.4,51.2,0.000,0.000,0.000,0.000,0,9
2022-09-22T18:00,55.5,64,43.6,52.6,0.000,0.000,0.000,0.000,0,2
2022-09-22T19:00,53.0,74,45.1,50.0,0.000,0.000,0.000,0.000,0,11
2022-09-22T20:00,51.7,79,45.4,48.4,0.000,0.000,0.000,0.000,0,0
2022-09-22T21:00,51.0,80,45.2,47.9,0.000,0.000,0.000,0.000,0,0
2022-09-22T22:00,51.0,81,45.3,48.3,0.000,0.000,0.000,0.000,2,76
2022-09-22T23:00,50.4,82,45.2,47.5,0.000,0.000,0.000,0.000,1,37
2022-09-23T00:00,49.5,83,44.6,46.6,0.000,0.000,0.000,0.000,1,43
2022-09-23T01:00,49.5,82,44.2,46.4,0.000,0.000,0.000,0.000,2,73
2022-09-23T02:00,49.6,82,44.3,46.4,0.000,0.000,0.000,0.000,3,95
2022-09-23T03:00,49.0,84,44.4,45.9,0.000,0.000,0.000,0.000,3,100
2022-09-23T04:00,48.2,88,44.7,45.5,0.000,0.000,0.000,0.000,3,97
2022-09-23T05:00,46.9,92,44.5,43.6,0.000,0.000,0.000,0.000,3,97
2022-09-23T06:00,48.9,91,46.3,47.0,0.000,0.000,0.000,0.000,3,99
2022-09-23T07:00,50.8,85,46.5,47.4,0.000,0.000,0.000,0.000,3,100
2022-09-23T08:00,53.5,72,44.8,49.5,0.000,0.000,0.000,0.000,3,97
2022-09-23T09:00,56.4,63,43.9,52.1,0.000,0.000,0.000,0.000,1,42
2022-09-23T10:00,59.1,59,44.7,55.3,0.000,0.000,0.000,0.000,3,99
2022-09-23T11:00,61.3,55,44.9,58.7,0.000,0.000,0.000,0.000,3,100
2022-09-23T12:00,62.1,51,43.6,58.2,0.000,0.000,0.000,0.000,3,100
2022-09-23T13:00,62.9,45,41.0,58.4,0.000,0.000,0.000,0.000,3,100
2022-09-23T14:00,61.6,45,40.2,57.3,0.000,0.000,0.000,0.000,3,100
2022-09-23T15:00,60.5,51,42.1,55.8,0.039,0.039,0.000,0.000,55,98
2022-09-23T16:00,59.7,52,41.8,55.3,0.000,0.000,0.000,0.000,3,99
2022-09-23T17:00,59.2,51,41.2,55.1,0.000,0.000,0.000,0.000,3,100
2022-09-23T18:00,58.0,45,37.0,52.2,0.000,0.000,0.000,0.000,3,82
2022-09-23T19:00,58.0,48,38.4,52.6,0.000,0.000,0.000,0.000,3,100
2022-09-23T20:00,56.5,56,41.1,52.7,0.000,0.000,0.000,0.000,3,89
2022-09-23T21:00,55.9,62,42.9,52.1,0.000,0.000,0.000,0.000,3,80
2022-09-23T22:00,55.5,66,44.5,51.6,0.000,0.000,0.000,0.000,3,100
2022-09-23T23:00,56.3,67,45.6,52.6,0.000,0.000,0.000,0.000,3,100
2022-09-24T00:00,56.2,70,46.4,52.5,0.004,0.004,0.000,0.000,51,100
2022-09-24T01:00,55.3,74,47.2,51.4,0.012,0.012,0.000,0.000,51,100
2022-09-24T02:00,54.4,77,47.2,50.0,0.012,0.012,0.000,0.000,51,100
2022-09-24T03:00,54.1,77,47.1,49.8,0.000,0.000,0.000,0.000,3,100
2022-09-24T04:00,54.3,78,47.5,50.0,0.000,0.000,0.000,0.000,3,100
2022-09-24T05:00,54.4,79,48.2,50.6,0.000,0.000,0.000,0.000,3,100
2022-09-24T06:00,53.4,85,49.0,51.4,0.000,0.000,0.000,0.000,3,100
2022-09-24T07:00,54.5,83,49.4,52.0,0.000,0.000,0.000,0.000,3,100
2022-09-24T08:00,56.8,78,49.9,53.7,0.000,0.000,0.000,0.000,3,100
2022-09-24T09:00,59.8,73,51.1,57.2,0.000,0.000,0.000,0.000,1,41
2022-09-24T10:00,63.1,67,52.1,60.0,0.000,0.000,0.000,0.000,3,100
2022-09-24T11:00,65.4,63,52.6,62.4,0.000,0.000,0.000,0.000,3,100
2022-09-24T12:00,67.3,61,53.5,64.7,0.000,0.000,0.000,0.000,3,100
2022-09-24T13:00,68.5,59,53.7,65.0,0.000,0.000,0.000,0.000,3,92
2022-09-24T14:00,70.0,56,53.5,66.3,0.000,0.000,0.000,0.000,3,100
2022-09-24T15:00,70.5,53,52.7,66.3,0.000,0.000,0.000,0.000,3,83
2022-09-24T16:00,70.5,54,52.8,66.3,0.000,0.000,0.000,0.000,3,98
2022-09-24T17:00,69.6,56,53.4,67.5,0.000,0.000,0.000,0.000,3,100
2022-09-24T18:00,65.1,74,56.4,64.7,0.000,0.000,0.000,0.000,3,100
2022-09-24T19:00,62.5,79,56.0,62.7,0.000,0.000,0.000,0.000,3,100
2022-09-24T20:00,61.0,82,55.5,60.6,0.008,0.008,0.000,0.000,51,100
2022-09-24T21:00,58.9,91,56.4,59.3,0.110,0.110,0.000,0.000,63,100
2022-09-24T22:00,59.1,89,56.0,60.6,0.004,0.004,0.000,0.000,51,100
2022-09-24T23:00,57.9,95,56.5,57.9,0.059,0.059,0.000,0.000,61,100
2022-09-25T00:00,57.9,94,56.2,58.6,0.008,0.008,0.000,0.000,51,91
2022-09-25T01:00,58.0,92,55.7,56.2,0.000,0.000,0.000,0.000,3,100
2022-09-25T02:00,57.8,85,53.5,53.8,0.000,0.000,0.000,0.000,3,87
2022-09-25T03:00,56.3,83,51.3,51.5,0.000,0.000,0.000,0.000,3,100
2022-09-25T04:00,57.0,79,50.4,52.0,0.000,0.000,0.000,0.000,3,100
2022-09-25T05:00,57.3,77,50.1,52.1,0.000,0.000,0.000,0.000,3,100
2022-09-25T06:00,57.8,86,53.7,54.6,0.000,0.000,0.000,0.000,3,100
2022-09-25T07:00,58.4,87,54.4,55.4,0.004,0.004,0.000,0.000,51,100
2022-09-25T08:00,59.3,83,54.3,56.4,0.004,0.004,0.000,0.000,51,75
2022-09-25T09:00,60.7,78,53.8,56.6,0.004,0.004,0.000,0.000,51,100
2022-09-25T10:00,62.1,73,53.4,58.2,0.004,0.004,0.000,0.000,51,100
2022-09-25T11:00,63.8,71,54.1,60.2,0.004,0.004,0.000,0.000,51,58
2022-09-25T12:00,64.6,68,53.7,60.4,0.000,0.000,0.000,0.000,3,100
2022-09-25T13:00,65.8,63,52.9,61.0,0.000,0.000,0.000,0.000,1,42
2022-09-25T14:00,66.1,61,52.3,60.6,0.004,0.004,0.000,0.000,51,53
2022-09-25T15:00,65.9,61,51.8,60.5,0.004,0.004,0.000,0.000,51,23
